Random,indoor_temperature_c,humidity_pct,soil_moisture_pct,light_lux,co2_ppm,ambient_temperature_c,canopy_temperature_c,PDMVG,ARL,AWWR,ADWV,PDMRG,crop_type,timestamp
,34.53346785732356,54.56698291488631,1.1474490163213231,1284.2295490809165,4.999713080337564,16.274917909603804,1.7068098312939444,18.3999815454843,19.739037367484507,2.949240289382,0.2092509241801413,57.63390559200267,sa,2025-01-01 00:00:00
,34.489028306353774,54.567692119609205,1.14952979764288,1284.2477438838728,5.01680099815383,16.26945189117167,1.7009296662879505,18.39828850474991,19.758835718631143,2.943137388074499,0.2161538792486169,57.633697112726246,sa,2025-01-01 01:00:00
,33.100404726849035,67.06734370835316,1.1046472057956482,1009.2089958405224,5.007651977964805,15.980759942209026,1.1853914852825431,19.398788776500265,20.840821891276757,2.86163502538269,0.2001128892908453,41.28987494855647,sa,2025-01-01 02:00:00
,34.49831858647996,54.55904852397672,1.1377588704861894,1284.22762260433,4.99150128248354,16.27670962189551,1.7163960081851597,18.413613470893587,19.736097926038056,2.9467841087947204,0.2230916421472618,57.644104224676305,sa,2025-01-01 03:00:00
,36.29700833886112,45.58889400621048,1.3632054730045386,981.4703101636017,4.003681875641396,16.979893625579873,0.7774284115100135,31.423771909614224,17.331893882805236,2.766242102990909,0.4241717299509762,27.89861851016933,sa,2025-01-01 04:00:00
,36.2877217297622,45.59858468852574,1.3537900729454275,981.4609933812784,3.998620866921919,16.991602771317485,0.7608417051845827,31.40363916345493,17.324860637131312,2.745382247935558,0.4351483749614036,27.92701717783088,sa,2025-01-01 05:00:00
,34.498869449032355,54.5562467746708,1.165056074170428,1284.2376448322054,4.992955067436744,16.26728226104572,1.6928351628617129,18.414687525673827,19.715916084423355,2.9475320592015826,0.2185297336457619,57.62721913774241,sa,2025-01-01 06:00:00
,33.105557891707114,67.07340616778447,1.0974440998129422,1009.2396383903576,4.991835242966011,15.965587857379282,1.1895755718433818,19.407306652950947,20.838177400554272,2.8475261102862333,0.2168552691017111,41.30476216030654,sa,2025-01-01 07:00:00
,33.09244759312409,67.06165905780294,1.1030984239879578,1009.218886681604,4.995130894068538,15.964760983793669,1.1828382115269256,19.38757287100865,20.82433483824105,2.857965394363842,0.2098689081646606,41.31804855571525,sa,2025-01-01 08:00:00
,34.48369493450468,54.57112727882815,1.1788994474408845,1284.224033638675,4.982078081838961,16.27388393495425,1.7020403428330009,18.414643259447956,19.745347134689126,2.968609117255344,0.2018242113714436,57.63875623751949,sa,2025-01-01 09:00:00
,34.48356335897399,54.56473773997091,1.1400966671646258,1284.246212385941,4.993761515663572,16.262433278640152,1.70352110352044,18.390504039196376,19.715927440784263,2.9614777751362347,0.2255445562792679,57.6433512646724,sa,2025-01-01 10:00:00
,33.083002008873954,67.05280606546243,1.1142274222235282,1009.2099770871506,5.0127507729549325,15.957382329106194,1.1793881000372677,19.3961890864452,20.85106375870888,2.8556599562331404,0.2203322570192132,41.30844476754356,sa,2025-01-01 11:00:00
,34.50336975650057,54.56071779149466,1.1674352543244564,1284.235961686357,4.99447861475716,16.261276536652804,1.7245868103147708,18.39346260868027,19.7356246297233,2.965141611823901,0.2075932328618517,57.64013063232024,sa,2025-01-01 12:00:00
,33.101053549604764,67.08799952632077,1.1036934952782018,1009.2309206172804,5.011843295758557,15.963669030224946,1.1858434673885487,19.409147131031368,20.841834891977516,2.853920758860072,0.2153291720993098,41.294045848158056,sa,2025-01-01 13:00:00
,34.50224304624905,54.54403679555461,1.1570890415654889,1284.234949914521,5.01325639238826,16.27437972982317,1.70056224929603,18.40543176061881,19.726253786399976,2.963975356439334,0.2212848773978931,57.630251303291466,sa,2025-01-01 14:00:00
,34.50440919869888,54.54852141401519,1.1540471162720185,1284.2293157812314,5.0042570725887,16.273285586711268,1.6936645695108554,18.393933597381043,19.72892588364974,2.9645881760388253,0.1993662021134377,57.63264503300742,sa,2025-01-01 15:00:00
,34.508044243005344,54.56815102067826,1.1470992020958863,1284.2175330196037,4.998235815618206,16.290461840079722,1.715681824407176,18.381747195281605,19.743758335689133,2.966955872030005,0.2074622987665303,57.62968659219087,sa,2025-01-01 16:00:00
,34.50582554608472,54.5672615569902,1.152385270251847,1284.2442456396714,5.002948917415069,16.27045926406535,1.7213295317614,18.38971813309024,19.719536127900724,2.968963276503649,0.2328314298305686,57.644104224676305,sa,2025-01-01 17:00:00
,33.08850721861552,67.06720295435109,1.112119675446242,1009.2248489719236,4.9907367482455065,15.946124228248454,1.1718709226390909,19.4006574062279,20.85803090573151,2.8251120139723924,0.2214737263903853,41.28383579862436,sa,2025-01-01 18:00:00
,36.29185865082148,45.60296886474615,1.3473173387374278,981.474686976576,3.99985318895344,16.978028794163784,0.7542202040981187,31.40024561731988,17.336357565762555,2.749837886047296,0.4315521978376831,27.914002811234216,sa,2025-01-01 19:00:00
,33.1054877373062,67.07172897934711,1.100176882854861,1009.2325699414432,4.9933481305540965,15.964213428155803,1.1707660309670702,19.38013215947537,20.8297534392651,2.8387599677351227,0.2231578235378853,41.30695201098526,sa,2025-01-01 20:00:00
,34.49683140536175,54.566536566405816,1.1412214200777555,1284.226567220704,5.008371951508336,16.278702130462353,1.7116732025459531,18.406530393044573,19.73726254560618,2.971258639191901,0.2159058822434648,57.63746542792652,sa,2025-01-01 21:00:00
,33.10478175576737,67.07358405101826,1.10663222277326,1009.2144210227416,4.981912038394049,15.953691041018,1.1681645464408057,19.39031313505484,20.8257536201498,2.852804197933757,0.2400411410746487,41.30236228705121,sa,2025-01-01 22:00:00
,36.28854379824324,45.61495058965741,1.3771836738886174,981.4747594941902,3.999142048040668,16.979887966819042,0.7618289628741511,31.418495079210285,17.318547260794134,2.751580316126275,0.4328518528958208,27.9268799130526,sa,2025-01-01 23:00:00
,36.28654305267594,45.59107041382564,1.3631378565062249,981.4629964824364,4.01344143300729,17.007451395260208,0.7705769864412642,31.39258457624545,17.33894103713337,2.7590535298019354,0.4270249279020494,27.909682744277337,sa,2025-01-02 00:00:00
,33.09785743489932,67.04904297096543,1.1070274011273014,1009.2183779905088,4.987690217054772,15.968271663657784,1.179831174602612,19.39506842474478,20.84131558395963,2.846414971809484,0.2108385471122973,41.29862345091242,sa,2025-01-02 01:00:00
