timestamp,crop_type,indoor_temperature_c,canopy_temperature_c,ambient_temperature_c,humidity_pct,soil_moisture_pct,co2_ppm,light_lux
2025-01-04 00:00:00,green_chilli,20.4,19.6,18.9,74.52,39.82,422.0,850
2025-01-04 01:00:00,green_chilli,21.6,20.8,20.1,73.08,39.28,428.0,871
2025-01-04 02:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,892
2025-01-04 03:00:00,green_chilli,24.4,23.6,22.9,69.72,38.02,442.0,913
2025-01-04 04:00:00,green_chilli,26.9,26.1,25.4,66.72,36.9,454.5,934
2025-01-04 05:00:00,green_chilli,29.2,28.4,27.7,63.96,35.86,466.0,955
2025-01-04 06:00:00,green_chilli,29.7,28.9,28.2,63.36,35.63,468.5,976
2025-01-04 07:00:00,green_chilli,30.4,29.6,28.9,62.52,35.32,472.0,997
2025-01-04 08:00:00,green_chilli,31.6,30.8,30.1,61.08,34.78,478.0,1018
2025-01-04 09:00:00,green_chilli,32.4,31.6,30.9,60.12,34.42,482.0,1039
2025-01-04 10:00:00,green_chilli,30.9,30.1,29.4,61.92,35.09,474.5,1060
2025-01-04 11:00:00,green_chilli,28.8,28.0,27.3,64.44,36.04,464.0,1081
2025-01-04 12:00:00,green_chilli,26.1,25.3,24.6,67.68,37.26,450.5,1102
2025-01-04 13:00:00,green_chilli,23.5,22.7,22.0,70.8,38.42,437.5,1123
2025-01-04 14:00:00,green_chilli,20.4,19.6,18.9,74.52,39.82,422.0,1144
2025-01-04 15:00:00,green_chilli,21.6,20.8,20.1,73.08,39.28,428.0,1165
2025-01-04 16:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,1186
2025-01-04 17:00:00,green_chilli,24.4,23.6,22.9,69.72,38.02,442.0,1207
2025-01-04 18:00:00,green_chilli,26.9,26.1,25.4,66.72,36.9,454.5,1228
2025-01-04 19:00:00,green_chilli,29.2,28.4,27.7,63.96,35.86,466.0,1249
2025-01-04 20:00:00,green_chilli,29.7,28.9,28.2,63.36,35.63,468.5,1270
2025-01-04 21:00:00,green_chilli,30.4,29.6,28.9,62.52,35.32,472.0,1291
2025-01-04 22:00:00,green_chilli,31.6,30.8,30.1,61.08,34.78,478.0,1312
2025-01-04 23:00:00,green_chilli,32.4,31.6,30.9,60.12,34.42,482.0,1333
2025-01-05 00:00:00,green_chilli,30.9,30.1,29.4,61.92,35.09,474.5,850
2025-01-05 01:00:00,green_chilli,28.8,28.0,27.3,64.44,36.04,464.0,871
2025-01-05 02:00:00,green_chilli,26.1,25.3,24.6,67.68,37.26,450.5,892
2025-01-05 03:00:00,green_chilli,23.5,22.7,22.0,70.8,38.42,437.5,913
2025-01-05 04:00:00,green_chilli,20.4,19.6,18.9,74.52,39.82,422.0,934
2025-01-05 05:00:00,green_chilli,21.6,20.8,20.1,73.08,39.28,428.0,955
2025-01-05 06:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,976
2025-01-05 07:00:00,green_chilli,24.4,23.6,22.9,69.72,38.02,442.0,997
2025-01-05 08:00:00,green_chilli,26.9,26.1,25.4,66.72,36.9,454.5,1018
2025-01-05 09:00:00,green_chilli,29.2,28.4,27.7,63.96,35.86,466.0,1039
2025-01-05 10:00:00,green_chilli,29.7,28.9,28.2,63.36,35.63,468.5,1060
2025-01-05 11:00:00,green_chilli,30.4,29.6,28.9,62.52,35.32,472.0,1081
2025-01-05 12:00:00,green_chilli,31.6,30.8,30.1,61.08,34.78,478.0,1102
2025-01-05 13:00:00,green_chilli,32.4,31.6,30.9,60.12,34.42,482.0,1123
2025-01-05 14:00:00,green_chilli,30.9,30.1,29.4,61.92,35.09,474.5,1144
2025-01-05 15:00:00,green_chilli,28.8,28.0,27.3,64.44,36.04,464.0,1165
2025-01-05 16:00:00,green_chilli,26.1,25.3,24.6,67.68,37.26,450.5,1186
2025-01-05 17:00:00,green_chilli,23.5,22.7,22.0,70.8,38.42,437.5,1207
2025-01-05 18:00:00,green_chilli,20.4,19.6,18.9,74.52,39.82,422.0,1228
2025-01-05 19:00:00,green_chilli,21.6,20.8,20.1,73.08,39.28,428.0,1249
2025-01-05 20:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,1270
2025-01-05 21:00:00,green_chilli,24.4,23.6,22.9,69.72,38.02,442.0,1291
2025-01-05 22:00:00,green_chilli,26.9,26.1,25.4,66.72,36.9,454.5,1312
2025-01-05 23:00:00,green_chilli,29.2,28.4,27.7,63.96,35.86,466.0,1333
2025-01-06 00:00:00,green_chilli,29.7,28.9,28.2,63.36,35.63,468.5,850
2025-01-06 01:00:00,green_chilli,30.4,29.6,28.9,62.52,35.32,472.0,871
2025-01-06 02:00:00,green_chilli,31.6,30.8,30.1,61.08,34.78,478.0,892
2025-01-06 03:00:00,green_chilli,32.4,31.6,30.9,60.12,34.42,482.0,913
2025-01-06 04:00:00,green_chilli,30.9,30.1,29.4,61.92,35.09,474.5,934
2025-01-06 05:00:00,green_chilli,28.8,28.0,27.3,64.44,36.04,464.0,955
2025-01-06 06:00:00,green_chilli,26.1,25.3,24.6,67.68,37.26,450.5,976
2025-01-06 07:00:00,green_chilli,23.5,22.7,22.0,70.8,38.42,437.5,997
2025-01-06 08:00:00,green_chilli,20.4,19.6,18.9,74.52,39.82,422.0,1018
2025-01-06 09:00:00,green_chilli,21.6,20.8,20.1,73.08,39.28,428.0,1039
2025-01-06 10:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,1060
